x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
238.89846464952052,468.3658887079887,0,CAF,,,,
-3.891518353,-290.9578724,0,CAF,,,,
38.44705489,-93.30886539,0,CAF,,,,
590.5840860146566,-663.4704414,0,CAF,,,,
6.283114329,-278.5062875,0,CAF,,,,
-387.884385,769.4808787761781,0,CAF,,,,
328.5435069044993,376.06174839677874,0,CAF,,,,
-283.2878872,-747.2399916,0,CAF,,,,
649.6415392515514,-300.8936639,0,CAF,,,,
-490.7453038,-667.0212131,0,CAF,,,,
-84.52428815,-100.4740997,0,CAF,,,,
286.26862463327916,-131.8100576,0,CAF,,,,
95.21163315592742,-419.2155661,0,CAF,,,,
626.9038624593472,-752.8129516,0,CAF,,,,
502.3561678734777,-776.7289113,0,CAF,,,,
-232.5580284,-410.4421348,0,CAF,,,,
-433.8055753,709.2132970825553,0,CAF,,,,
-483.6278377,342.27368806550635,0,CAF,,,,
159.90573736231806,586.8151727816633,0,CAF,,,,
321.66488199257196,-133.6252503,0,CAF,,,,
0.5986951312232804,-266.0069344,0,CAF,,,,
-185.2197139,-771.7450928,0,CAF,,,,
-682.6302779,44.359169310505536,0,CAF,,,,
688.4930318096594,-772.6049209,0,CAF,,,,
-428.6466067,539.2380171408327,0,CAF,,,,
588.4345157296796,-591.7544076,0,CAF,,,,
215.8901012288377,-35.38192689,0,CAF,,,,
339.83273158634324,491.0398745287864,0,CAF,,,,
-642.4731204,357.98943526011794,0,CAF,,,,
611.0448105790701,647.7355869,0,CAF,,,,
-18.95443309,-116.4127653,0,CAF,,,,
-73.77643673,511.10253052190774,0,CAF,,,,
-155.4760303,-640.0799322,0,CAF,,,,
577.1771365335392,6.781496180532031,0,CAF,,,,
225.4755924255512,-107.1616517,0,CAF,,,,
328.5753523902026,-145.9812987,0,CAF,,,,
-337.170449,-471.171476,0,CAF,,,,
-184.598727,-74.85440642,0,CAF,,,,
163.45650901824342,236.67405747314024,0,CAF,,,,
322.5565555922665,283.29584854286986,0,CAF,,,,
-205.8078205,702.9238136561405,0,CAF,,,,
625.3434336598823,96.71314780684122,0,CAF,,,,
-114.1246671,672.2566109237978,0,CAF,,,,
-675.3854299,759.4336280367656,0,CAF,,,,
-609.6881929,-762.1277561,0,CAF,,,,
-620.4838125,-598.8400282,0,CAF,,,,
531.0648732350635,-31.89484621,0,CAF,,,,
-336.7883032,-574.7329955,0,CAF,,,,
384.2890296282437,424.3076592373802,0,CAF,,,,
347.28457524093096,296.27288396699214,0,CAF,,,,
-117.4525204,460.27713533933365,0,CAF,,,,
-6.248084295,-332.7391496,0,CAF,,,,
415.2109962462132,-95.33105373,0,CAF,,,,
-787.8907541,-515.9303062,0,CAF,,,,
-225.3927942,-446.2046152,0,CAF,,,,
-371.9934876,781.7254680291228,0,CAF,,,,
480.79677405229836,11.415014350371962,0,CAF,,,,
-623.923125,351.44518794807595,0,CAF,,,,
-163.3259425,-612.7724282,0,CAF,,,,
543.4527671736732,-16.46570838,0,CAF,,,,
571.6519447640048,95.58263306437163,0,CAF,,,,
425.3856289,292.27627551121964,0,CAF,,,,
-551.1721129,370.88685696998164,0,CAF,,,,
-558.098506,-784.7874115,0,CAF,,,,
794.9684132588679,-160.6939131,0,CAF,,,,
-134.1714004,-682.6255011,0,CAF,,,,
-410.4309888,469.91039476460196,0,CAF,,,,
-599.1632599,169.06609132489177,0,CAF,,,,
212.68962991564933,-673.5176922,0,CAF,,,,
-147.689809,-665.7314709,0,CAF,,,,
188.51890626679335,7.6890925230779885,0,CAF,,,,
133.7446708570019,-329.6979058,0,CAF,,,,
-176.860274,102.04726666215538,0,CAF,,,,
187.9775330098363,747.3323435,0,CAF,,,,
-521.9857253,427.0941392,0,CAF,,,,
-303.8123027,138.7173434495827,0,CAF,,,,
-186.0158511,-463.0667999,0,CAF,,,,
112.90180046414787,129.56176630986454,0,CAF,,,,
263.80163446955385,-606.4192538,0,CAF,,,,
572.0659360781488,155.4999144152572,0,CAF,,,,
455.28854000390106,102.65233089051935,0,CAF,,,,
-93.28179672,-780.215992,0,CAF,,,,
455.5592266323795,193.22089223089574,0,CAF,,,,
-365.7995406,-717.2096985,0,CAF,,,,
684.6556507824037,-544.1613292,0,CAF,,,,
280.8548921,456.3442178549676,0,CAF,,,,
621.6015890897365,-661.2412574,0,CAF,,,,
-376.2607827,-739.597075,0,CAF,,,,
-584.9442505,242.80431347103854,0,CAF,,,,
392.69623785393264,452.69790974193234,0,CAF,,,,
651.8548005079356,-132.5743493,0,CAF,,,,
344.9120865560301,361.3013657732681,0,CAF,,,,
-614.4013248,469.0664893934629,0,CAF,,,,
5.025217643991255,642.1626269341157,0,CAF,,,,
35.26250632,-4.045968959,0,CAF,,,,
42.37997237404102,349.6618407486874,0,CAF,,,,
72.77648847790522,-493.1926294,0,CAF,,,,
186.52856341033294,-22.30935501,0,CAF,,,,
463.6320572581833,81.10885981219133,0,CAF,,,,
14.340022212226131,727.7155242762117,0,CAF,,,,
75.49927750554309,-474.3878701,0,CAF,,,,
-332.0751713,117.97000951383893,0,CAF,,,,
186.41710421037135,-302.2152516,0,CAF,,,,
-286.392822,-466.6016488,0,CAF,,,,
-527.638299,459.6402256252661,0,CAF,,,,
-234.1662255,635.3636157364467,0,CAF,,,,
412.3767480186136,-577.1532524,0,CAF,,,,
-203.6423274,-454.9939693,0,CAF,,,,
-197.4802259,524.8757031,0,CAF,,,,
162.26230330436715,328.5642064702065,0,CAF,,,,
283.3069944628662,370.75947502716826,0,CAF,,,,
-410.112534,-209.9111113,0,CAF,,,,
-197.7031443,506.91484915191495,0,CAF,,,,
-66.43605227,-627.0392058,0,CAF,,,,
-106.2747549,-624.2527258,0,CAF,,,,
-319.6713546,216.1974101658751,0,CAF,,,,
-776.001242,482.3301341889153,0,CAF,,,,
674.8472411857665,-103.0695068,0,CAF,,,,
684.5441916,-693.8669575,0,CAF,,,,
-454.2026089,434.46636917675437,0,CAF,,,,
-452.8014076,-52.05303866,0,CAF,,,,
-104.3162575,-195.4691835,0,CAF,,,,
635.3906843992947,71.58705959,0,CAF,,,,
-340.5938387,-754.086771,0,CAF,,,,
-788.1375566,151.64661064514974,0,CAF,,,,
404.30391739281004,478.77936253299004,0,CAF,,,,
336.45711010178616,-5.399402101,0,CAF,,,,
112.16935429297052,792.1707873,0,CAF,,,,
431.67511235485426,-146.3634446,0,CAF,,,,
-50.62476862,-326.1949023,0,CAF,,,,
243.1976052,-627.7398065,0,CAF,,,,
-189.6621592,-621.4025548,0,CAF,,,,
443.9674698,14.408490006488478,0,CAF,,,,
597.9244705,-640.0003185,0,CAF,,,,
444.1903882362774,-582.1052254,0,CAF,,,,
-135.6044472,136.90215076449078,0,CAF,,,,
534.6474903766921,42.766895025337135,0,CAF,,,,
-481.9241042,-337.4682043,0,CAF,,,,
349.52968198301846,-623.5202796,0,CAF,,,,
-293.7491292,-565.8162595,0,CAF,,,,
314.2289610808359,397.09569170385294,0,CAF,,,,
425.9747704139513,83.68834415416404,0,CAF,,,,
-422.1660503,88.64031718103752,0,CAF,,,,
332.33311970320005,101.17151580531254,0,CAF,,,,
-524.4378277,487.83940321559794,0,CAF,,,,
-577.3968704,155.59545087236734,0,CAF,,,,
-629.0820937,264.4433210064767,0,CAF,,,,
162.38968524718075,707.9713231,0,CAF,,,,
-451.7505065,-611.8011409,0,CAF,,,,
174.52281530016353,492.32961669977294,0,CAF,,,,
-341.0555982,740.7403279,0,CAF,,,,
-320.1968051,-588.203636,0,CAF,,,,
18.193325982333477,-153.6401381,0,CAF,,,,
-97.77201021,-342.7704776,0,CAF,,,,
-258.2732582,-528.0952817,0,CAF,,,,
-184.7261089,305.18962,0,CAF,,,,
-271.7916668,778.2383873,0,CAF,,,,
-20.06902509,687.6698260042274,0,CAF,,,,
272.79798418075484,438.65405054674716,0,CAF,,,,
-380.7032279,-231.6297325,0,CAF,,,,
-392.2949847,-513.0642124,0,CAF,,,,
-254.2925724,394.27736621910503,0,CAF,,,,
644.1641157105723,-265.1789517,0,CAF,,,,
-404.8102606,-386.1599519,0,CAF,,,,
630.9641618865264,-727.2410265,0,CAF,,,,
421.1820248155948,-37.00604666,0,CAF,,,,
461.6257916588711,-562.6476337,0,CAF,,,,
358.4623407,694.3733007447863,0,CAF,,,,
-251.3309423,-766.5224332,0,CAF,,,,
-47.75867491,124.97601636857974,0,CAF,,,,
97.64781281223497,301.6547710508614,0,CAF,,,,
561.5410030531859,-34.99978106,0,CAF,,,,
-405.3675566,792.5529331682676,0,CAF,,,,
-671.6913536,292.4673484254399,0,CAF,,,,
-227.2716778,675.1704728656557,0,CAF,,,,
-305.277195,-312.2306569,0,CAF,,,,
-346.4534081,-725.7124432,0,CAF,,,,
669.8315771874863,31.875738914785416,0,CAF,,,,
-307.0446195,446.6791129439955,0,CAF,,,,
-139.5692102,-409.3434655,0,CAF,,,,
-789.9670797,-442.6697663,0,CAF,,,,
572.1933180209624,-191.4407296,0,CAF,,,,
604.8030953812104,-558.0778065,0,CAF,,,,
375.3404481455975,394.54805284758345,0,CAF,,,,
-254.5314136,-744.2465159,0,CAF,,,,
-598.908496,153.39811235883496,0,CAF,,,,
-177.3061108,-655.1428469,0,CAF,,,,
-419.6184115,-585.0668556,0,CAF,,,,
335.9475823305322,85.39207763929426,0,CAF,,,,
-622.7607648,-670.4446028,0,CAF,,,,
-421.5769088,678.9600856643565,0,CAF,,,,
-403.2816773,-425.4254358,0,CAF,,,,
69.70339910753012,-300.7185138,0,CAF,,,,
74.51206744873889,-414.4865114,0,CAF,,,,
-387.6614666,-584.85986,0,CAF,,,,
-274.8010652,-461.4108346,0,CAF,,,,
695.0213563788498,-261.6759483,0,CAF,,,,
53.03228734181755,-321.7683798,0,CAF,,,,
-244.9936906,-402.2896904,0,CAF,,,,
-49.79678599,54.59749296413793,0,CAF,,,,
113.20433257832997,-452.0960301,0,CAF,,,,
-235.312663,-766.1402873,0,CAF,,,,
267.2887151540724,-566.8830833,0,CAF,,,,
238.5640870496352,-603.123246,0,CAF,,,,
-173.1661976,-175.565755,0,CAF,,,,
262.2889738986437,-725.0118425,0,CAF,,,,
-221.6191041,441.01061648879636,0,CAF,,,,
-432.7705971,265.6852949,0,CAF,,,,
-680.3374029,64.67658918925372,0,CAF,,,,
-107.2938104,-395.8728251,0,CAF,,,,
-390.3683328,-742.8453145,0,CAF,,,,
226.3035750538388,417.3334978683429,0,CAF,,,,
-401.2754117,353.08523046179926,0,CAF,,,,
-798.1257339,277.1815152878237,0,CAF,,,,
613.3376855497127,-630.43075,0,CAF,,,,
-499.5505806,574.5068925573121,0,CAF,,,,
307.71655925449704,-723.5628729,0,CAF,,,,
98.44394995481935,490.9602608145278,0,CAF,,,,
192.99319700811657,-240.4031638,0,CAF,,,,
290.0741601748316,-149.1817701,0,CAF,,,,
334.03685318833027,-715.2671239,0,CAF,,,,
-140.2379654,-603.5053918,0,CAF,,,,
439.49317909503065,-688.1984611,0,CAF,,,,
-149.8871476,-352.1489732,0,CAF,,,,
171.67264432971228,-584.1274138,0,CAF,,,,
15.502382440399174,-173.2410345,0,CAF,,,,
62.87254242415793,22.497243375143853,0,CAF,,,,
-788.314299,-743.2433831,0,CAF,,,,
-677.0732406,-760.7265548,0,CAF,,,,
-515.4255552,135.67609956491117,0,CAF,,,,
415.3861464175818,387.89234633557976,0,CAF,,,,
368.20705934804323,-28.78991135,0,CAF,,,,
475.8288783,79.77134941,0,CAF,,,,
-88.52089661,-382.3384936,0,CAF,,,,
-505.7126821,-791.6883282,0,CAF,,,,
578.6101833901905,663.3717204125583,0,CAF,,,,
-636.7568557,112.3970495157497,0,CAF,,,,
649.9599941085851,38.260758798310576,0,CAF,,,,
160.65410627634708,751.5837158108857,0,CAF,,,,
19.08499958202799,1.940982353620143,0,CAF,,,,
-24.30447469,-686.4469594,0,CAF,,,,
224.20177299741658,635.2203110507817,0,CAF,,,,
-360.8316449,-772.8756076,0,CAF,,,,
638.7185376552964,-573.0451848,0,CAF,,,,
-754.1233933,108.7507414027142,0,CAF,,,,
481.4655292520688,-566.0710234,0,CAF,,,,
-573.0181161,526.1017542881937,0,CAF,,,,
433.14000469720895,-360.0466536,0,CAF,,,,
198.15216569206223,-96.33418653,0,CAF,,,,
98.71463658329776,351.27003777670734,0,CAF,,,,
-669.00041,-667.8651184,0,CAF,,,,
-460.6194743,12.115615035845963,0,CAF,,,,
-628.7158706,-750.0423943,0,CAF,,,,
279.50145892131377,-496.122414,0,CAF,,,,
588.9918117294885,608.2471846600295,0,CAF,,,,
643.5590514822084,-454.3092913,0,CAF,,,,
388.6200156839018,292.4036575,0,CAF,,,,
144.03076273918953,467.69713350821826,0,CAF,,,,
80.22833213249305,494.3518050419366,0,CAF,,,,
639.4828293121773,-82.08333167,0,CAF,,,,
391.69310505427666,486.7407339588317,0,CAF,,,,
115.60866674893418,59.72461616238013,0,CAF,,,,
192.5632829511212,-143.8476512,0,CAF,,,,
-56.53210622,504.0009872100568,0,CAF,,,,
-12.18726738,-163.0982473,0,CAF,,,,
-315.3403685,-546.6452771,0,CAF,,,,
497.38827210375234,-85.31564847,0,CAF,,,,
-649.1288269,465.8819408231261,0,CAF,,,,
-216.1416806,508.57081440849015,0,CAF,,,,
-278.0811503,142.79356561961367,0,CAF,,,,
446.8813317782119,-792.3968903,0,CAF,,,,
-196.3178657,-792.7440061,0,CAF,,,,
712.3453006014815,413.6553442696038,0,CAF,,,,
-571.1551552,402.84380187331067,0,CAF,,,,
-54.97167742,8.596688866,0,CAF,,,,
-502.5918245,380.40865719528847,0,CAF,,,,
-481.446422,725.4544947912727,0,CAF,,,,
-586.026997,118.97314231349492,0,CAF,,,,
-164.9022941,-751.0296044,0,CAF,,,,
115.24244366334551,-674.7755888,0,CAF,,,,
582.8774784744419,-493.399625,0,CAF,,,,
575.6963214483328,-641.7995884,0,CAF,,,,
-250.0412001,607.9128070601441,0,CAF,,,,
-77.9641181,-794.4923232,0,CAF,,,,
-594.5775099,-504.4340858,0,CAF,,,,
711.7402363731176,-349.4261842,0,CAF,,,,
325.07234896283217,-30.41403112,0,CAF,,,,
182.69118238307738,-727.4161767,0,CAF,,,,
-32.69576017,-640.9875285,0,CAF,,,,
-249.5635178,-422.5911876,0,CAF,,,,
-150.5081345,-690.9212501,0,CAF,,,,
-431.1624,766.4077894058032,0,CAF,,,,
-153.5971466,-463.2101046,0,CAF,,,,
247.24198190380275,-45.79540072,0,CAF,,,,
625.3752791455856,201.7236369136948,0,CAF,,,,
-395.7024517,687.7972079,0,CAF,,,,
539.0103219180535,-203.92416,0,CAF,,,,
26.63237969372608,542.5181021682795,0,CAF,,,,
-223.2113784,-425.4413585,0,CAF,,,,
-355.9115173,-521.3758842,0,CAF,,,,
-506.1585189,115.18352951479437,0,CAF,,,,
-669.0322555,276.8152922022348,0,CAF,,,,
596.2525824698562,-18.74266061,0,CAF,,,,
-666.1980073,393.14685147663545,0,CAF,,,,
10.024958899419858,761.3284344361159,0,CAF,,,,
-347.2813907,-188.1447218,0,CAF,,,,
50.99417625680189,-136.7461079,0,CAF,,,,
574.0085107060543,-236.9956969,0,CAF,,,,
394.5751215104315,794.0019027677706,0,CAF,,,,
-237.9239928,-512.9527532,0,CAF,,,,
-646.2308877,555.5269830781049,0,CAF,,,,
574.4702702,49.358910565934025,0,CAF,,,,
-78.82394621,-322.0549892,0,CAF,,,,
-88.72789227,86.77735626739059,0,CAF,,,,
-225.217644,-737.2723545,0,CAF,,,,
-360.1151214,712.1112363,0,CAF,,,,
-138.4705409,572.4847042,0,CAF,,,,
741.3565380772491,-279.4298066,0,CAF,,,,
266.0148957259378,-679.0428839,0,CAF,,,,
469.0935580563107,34.471146,0,CAF,,,,
155.90912890654545,357.59136668882593,0,CAF,,,,
-559.2608663,-748.45012,0,CAF,,,,
347.1253478,792.2185556,0,CAF,,,,
685.6269380963563,545.5275005672477,0,CAF,,,,
-429.4108983,152.33128858777206,0,CAF,,,,
704.0017833471993,-497.7783793,0,CAF,,,,
180.74860775517186,201.5484867423263,0,CAF,,,,
-6.582461895,-699.3443811,0,CAF,,,,
-398.6800046,-600.7507573,0,CAF,,,,
700.4669344341255,199.71737131438272,0,CAF,,,,
-332.4573171,85.58315055351443,0,CAF,,,,
446.7221043496952,-634.7935815,0,CAF,,,,
612.0957116072814,369.35827365622004,0,CD4_Tcell,,,,
-8.875336866,164.13004104086986,0,CD4_Tcell,,,,
223.93108636893794,127.25296859637035,0,CD4_Tcell,,,,
51.073789971060364,-699.8698316,0,CD4_Tcell,,,,
-472.5456087,-164.4516804,0,CD4_Tcell,,,,
535.5869322049416,369.40604188477505,0,CD4_Tcell,,,,
-367.7739607,-492.0302691,0,CD4_Tcell,,,,
-12.66494966,-776.8562933,0,CD4_Tcell,,,,
749.0472228746125,610.5719051163753,0,CD4_Tcell,,,,
-485.156421,-529.5760968,0,CD4_Tcell,,,,
-96.81664564,517.1690955483991,0,CD4_Tcell,,,,
109.68540640810784,-657.0217306,0,CD4_Tcell,,,,
-512.2091612,-740.4409804,0,CD4_Tcell,,,,
563.7861097952732,262.7873557499015,0,CD4_Tcell,,,,
-52.79026165,280.8915143722659,0,CD4_Tcell,,,,
-700.272677,404.1176213014455,0,CD4_Tcell,,,,
-578.6069988,206.69153268342018,0,CD4_Tcell,,,,
728.6501892816054,361.9541982301871,0,CD4_Tcell,,,,
299.42081022877005,768.1433683766365,0,CD4_Tcell,,,,
769.4124109819156,183.22140972003854,0,CD4_Tcell,,,,
317.38166416546915,739.1480536437207,0,CD4_Tcell,,,,
644.5621842818643,169.95776492458583,0,CD4_Tcell,,,,
-509.7729815,-534.7669109,0,CD4_Tcell,,,,
299.65965137154535,-85.20418927,0,CD4_Tcell,,,,
-487.8632873,675.8869962939816,0,CD4_Tcell,,,,
234.9018561937478,-89.78993921,0,CD4_Tcell,,,,
-0.882119954,-689.1538256,0,CD4_Tcell,,,,
-49.46240839,263.7267975781508,0,CD4_Tcell,,,,
44.05186037346812,395.21680804735433,0,CD4_Tcell,,,,
-497.608006,-653.9645639,0,CD4_Tcell,,,,
-81.67411718,380.5041936523987,0,CD4_Tcell,,,,
-575.4224503,516.2455764630015,0,CD4_Tcell,,,,
4.260925987110454,-718.4039043,0,CD4_Tcell,,,,
577.2249047620942,-289.0789887,0,CD4_Tcell,,,,
70.62691819292797,-211.7103812,0,CD4_Tcell,,,,
717.2972736,306.0812935636293,0,CD4_Tcell,,,,
-648.9695995,-117.4636663,0,CD4_Tcell,,,,
-285.6285304,-241.5496013,0,CD4_Tcell,,,,
-96.68926369,399.07011181746157,0,CD4_Tcell,,,,
-240.5990136,668.9287576677957,0,CD4_Tcell,,,,
-688.0917787,482.99888938868617,0,CD4_Tcell,,,,
-705.1928045,88.79954460955446,0,CD4_Tcell,,,,
-432.3566057,-240.084709,0,CD4_Tcell,,,,
139.06286696946427,698.1469908006354,0,CD4_Tcell,,,,
-273.081409,-4.093737187,0,CD4_Tcell,,,,
588.2115973297562,-320.4786377,0,CD4_Tcell,,,,
99.70184664010219,-704.9491865,0,CD4_Tcell,,,,
771.5938267525964,511.5961356,0,CD4_Tcell,,,,
564.8051653377811,-339.2356287,0,CD4_Tcell,,,,
639.2280654265503,456.2646041407095,0,CD4_Tcell,,,,
32.82632666303084,-255.2590829,0,CD4_Tcell,,,,
119.28682034767314,278.85340328725033,0,CD4_Tcell,,,,
-410.5902163,-26.36965444,0,CD4_Tcell,,,,
677.3789572991843,521.9936866324592,0,CD4_Tcell,,,,
-146.0497665,-413.0853101,0,CD4_Tcell,,,,
-153.1672326,699.2297373145498,0,CD4_Tcell,,,,
354.0198955,148.22322093203786,0,CD4_Tcell,,,,
794.2837353162454,449.9273524857392,0,CD4_Tcell,,,,
119.23905211911801,-748.1635106,0,CD4_Tcell,,,,
-35.24339903,609.0433218026137,0,CD4_Tcell,,,,
498.5028641033705,-439.532986,0,CD4_Tcell,,,,
52.50683682771205,-358.1518472,0,CD4_Tcell,,,,
-25.06876635,-267.0419126,0,CD4_Tcell,,,,
280.56828269237667,-523.5732227,0,CD4_Tcell,,,,
126.51574560233735,592.7384331224896,0,CD4_Tcell,,,,
-234.8349807,95.29602369304143,0,CD4_Tcell,,,,
475.8129555397213,211.16582342474317,0,CD4_Tcell,,,,
-614.8153161,218.17183027948386,0,CD4_Tcell,,,,
246.11146716133317,-149.1180791,0,CD4_Tcell,,,,
621.7448937754018,-407.8626504,0,CD4_Tcell,,,,
39.02027363233583,-79.44015636,0,CD4_Tcell,,,,
-31.13533137,-284.0792475,0,CD4_Tcell,,,,
402.71164310764175,256.5934087805965,0,CD4_Tcell,,,,
794.5225764590207,-381.574202,0,CD4_Tcell,,,,
-339.4792467,696.3636436012466,0,CD4_Tcell,,,,
647.0779776524303,-536.8846357,0,CD4_Tcell,,,,
601.7459287536872,-491.0749046,0,CD4_Tcell,,,,
-324.6233276,-24.25192964,0,CD4_Tcell,,,,
153.79140410727155,-36.5761326,0,CD4_Tcell,,,,
474.9372046828785,386.3319175361146,0,CD4_Tcell,,,,
209.9986863737147,-626.6411372,0,CD4_Tcell,,,,
28.20873123604281,-138.3702277,0,CD4_Tcell,,,,
306.12428496932876,-131.3164526,0,CD4_Tcell,,,,
-236.5227914,-307.6608297,0,CD4_Tcell,,,,
-238.1150657,-220.3882761,0,CD4_Tcell,,,,
-40.68897708,741.7275379856935,0,CD4_Tcell,,,,
-481.255349,328.9145068129437,0,CD4_Tcell,,,,
-247.6050204,-466.3946531,0,CD4_Tcell,,,,
-680.7832397,338.6433026953223,0,CD4_Tcell,,,,
-80.12961113,-30.27072644,0,CD4_Tcell,,,,
-83.01162758,-220.8341129,0,CD4_Tcell,,,,
72.99940687782873,-385.6026559,0,CD4_Tcell,,,,
-733.646746,136.74292333597384,0,CD4_Tcell,,,,
-309.2101125,-17.62806861,0,CD4_Tcell,,,,
713.0777467726591,-788.099342,0,CD4_Tcell,,,,
-783.9864975,578.4079645559743,0,CD4_Tcell,,,,
533.2462890057441,-489.7851624,0,CD4_Tcell,,,,
90.81695612886267,-664.7920291,0,CD4_Tcell,,,,
630.9004709151197,-251.3420882,0,CD4_Tcell,,,,
524.4410122087631,-718.8656638,0,CD4_Tcell,,,,
713.8579611723917,-770.120973,0,CD4_Tcell,,,,
206.54345117489936,-80.39552093,0,CD4_Tcell,,,,
12.986589069833144,-796.5479493,0,CD4_Tcell,,,,
792.0386285741581,-558.3166476,0,CD4_Tcell,,,,
613.5924494353396,566.4499846743602,0,CD4_Tcell,,,,
-790.1071999,385.2810165079036,0,CD4_Tcell,,,,
337.81054324417914,649.8692344743306,0,CD4_Tcell,,,,
-68.58562256,-21.24253124,0,CD4_Tcell,,,,
-326.2633701,704.1180193700168,0,CD4_Tcell,,,,
792.6436928025221,-783.7906478,0,CD4_Tcell,,,,
628.0343772018168,-487.826665,0,CD4_Tcell,,,,
249.12086556030135,-77.38612253,0,CD4_Tcell,,,,
-456.1770291,136.21747282186834,0,CD4_Tcell,,,,
370.9776166042361,-679.1065749,0,CD4_Tcell,,,,
541.7968019,-389.3285777,0,CD4_Tcell,,,,
-292.6186145,-10.16030221,0,CD4_Tcell,,,,
202.37169254775824,-577.1214069,0,CD4_Tcell,,,,
-122.3726479,-114.1517358,0,CD4_Tcell,,,,
708.9696791169245,214.57329039500337,0,CD4_Tcell,,,,
313.89458348095036,-703.6753671,0,CD4_Tcell,,,,
736.9618610501843,-637.0705338,0,CD4_Tcell,,,,
542.0356430598736,-571.8669018,0,CD4_Tcell,,,,
716.5489047,-657.8656359,0,CD4_Tcell,,,,
568.9610012220705,-376.5107697,0,CD4_Tcell,,,,
455.1930035467908,260.28748512218726,0,CD4_Tcell,,,,
303.71995079872454,-752.9881017,0,CD4_Tcell,,,,
773.8707789803871,-785.9083726,0,CD4_Tcell,,,,
694.7665925,-793.3729544,0,CD4_Tcell,,,,
480.8126967951498,360.63261057349723,0,CD4_Tcell,,,,
-616.8693499,224.20654982027213,0,CD4_Tcell,,,,
-729.1087643,135.27803099361904,0,CD4_Tcell,,,,
314.78625708064465,-691.0327093,0,CD4_Tcell,,,,
612.4778574357217,341.25463252299846,0,CD8_Tcell,,,,
69.20979407912796,484.2249405882658,0,CD8_Tcell,,,,
528.5968480930524,-365.3330043,0,CD8_Tcell,,,,
606.8889746947807,482.0116793318816,0,CD8_Tcell,,,,
749.7159781,236.96066684447078,0,CD8_Tcell,,,,
752.4546898448725,759.6724691795407,0,CD8_Tcell,,,,
305.12115216967277,319.8066979017806,0,CD8_Tcell,,,,
795.6530912014903,-299.6039218,0,CD8_Tcell,,,,
-141.4799393,215.76749610887975,0,CD8_Tcell,,,,
662.5548837042668,319.2494019019716,0,CD8_Tcell,,,,
794.9524905160163,115.78859374315834,0,CD8_Tcell,,,,
31.88688483478154,-194.1157504,0,CD8_Tcell,,,,
-699.0147803,354.9322686325945,0,CD8_Tcell,,,,
684.6874963,546.3077149669803,0,CD8_Tcell,,,,
683.9550500969297,739.2435901008307,0,CD8_Tcell,,,,
-317.6491662,746.7591247268256,0,CD8_Tcell,,,,
-444.9037271,-122.5907895,0,CD8_Tcell,,,,
-532.8928041,-442.2398522,0,CD8_Tcell,,,,
-354.1759383,211.34097359611167,0,CD8_Tcell,,,,
513.3747059,699.6278058858418,0,CD8_Tcell,,,,
102.61570858196035,557.7880126,0,CD8_Tcell,,,,
-731.353871,-304.1896717,0,CD8_Tcell,,,,
-264.7538145,248.10658684064924,0,CD8_Tcell,,,,
-796.8947467,435.5809611763723,0,CD8_Tcell,,,,
-232.3032646,736.9029469016334,0,CD8_Tcell,,,,
-49.54202211,-776.6811431,0,CD8_Tcell,,,,
794.4111173,300.87455665112884,0,CD8_Tcell,,,,
55.15001214109145,-110.7442688,0,CD8_Tcell,,,,
767.7564457253407,261.9593731216139,0,CD8_Tcell,,,,
-583.8296585,-412.6872415,0,CD8_Tcell,,,,
725.6407908826372,590.1111806,0,CD8_Tcell,,,,
-22.2663636,250.00139323999952,0,CD8_Tcell,,,,
793.4079845,558.9981410197722,0,CD8_Tcell,,,,
439.5568700664378,251.40259461094774,0,CD8_Tcell,,,,
-141.2410982,232.97998113154995,0,CD8_Tcell,,,,
683.3022176400104,-311.2116013,0,CD8_Tcell,,,,
-232.3191873,399.8662489600458,0,CD8_Tcell,,,,
-773.4695259,630.2842607667599,0,CD8_Tcell,,,,
277.52703880770514,778.2702328303074,0,CD8_Tcell,,,,
-339.6703196,-504.8480771,0,CD8_Tcell,,,,
-53.95262188,710.2960435964699,0,CD8_Tcell,,,,
189.85641666633478,789.7982986549262,0,CD8_Tcell,,,,
535.6187777,263.0898878640835,0,CD8_Tcell,,,,
456.7534323,316.06485333163505,0,CD8_Tcell,,,,
-747.1173864,446.21735340129703,0,CD8_Tcell,,,,
-30.67357183,449.5770521430022,0,CD8_Tcell,,,,
775.8451990939959,-476.2826765,0,CD8_Tcell,,,,
-292.6982282,758.2712678085927,0,CD8_Tcell,,,,
638.0816279,-569.5581041,0,CD8_Tcell,,,,
160.44711061927524,-713.9136908,0,CD8_Tcell,,,,
714.1127250580184,517.2805547483608,0,CD8_Tcell,,,,
764.1738285837118,-773.0507577,0,CD8_Tcell,,,,
-518.5782583,506.4371668663646,0,CD8_Tcell,,,,
736.7867108788159,439.73679706066173,0,CD8_Tcell,,,,
78.14245281892272,-670.5719847,0,CD8_Tcell,,,,
-133.6459499,382.41492279460044,0,CD8_Tcell,,,,
-469.8546652,450.7712578568785,0,CD8_Tcell,,,,
358.12796312292744,784.4164115710571,0,CD8_Tcell,,,,
-146.4478351,367.0813214284292,0,CD8_Tcell,,,,
-585.5015465,-724.2953191,0,CD8_Tcell,,,,
90.67365144319763,-376.0490102,0,CD8_Tcell,,,,
