x,y,z,ecm_density,ecm_orientation_x,ecm_orientation_y
-310,-250,0.0,463,0.6992077062321952,-0.7149185852567496
-310,-230,0.0,464,0.9380156494621107,0.34659290437655327
-310,-210,0.0,465,0.06636701425925702,0.9977952793125009
-310,-190,0.0,466,-0.883849273431478,0.46777180532247614
-310,-170,0.0,467,-0.7877330819276289,-0.6160167137641636
-310,-150,0.0,468,0.24092979296818903,-0.970542546651256
-310,-130,0.0,469,0.9843713352610934,-0.176105293265966
-310,-110,0.0,470,0.5624787751985085,0.8268117243068012
-310,-90,0.0,471,-0.525296338642536,0.8509193596391765
-310,-70,0.0,472,-0.9912068010710522,-0.13232187086982847
-310,-50,0.0,473,-0.2836910914865273,-0.9589157234143065
-310,-30,0.0,474,0.7596683100072248,-0.6503107401625525
-310,-10,0.0,475,0.903705111970614,0.42815542808445156
-310,10,0.0,476,-0.022096619278683942,0.9997558399011495
-310,30,0.0,477,-0.9217395798793158,0.3878094208292295
-310,50,0.0,478,-0.7301941571456378,-0.6832397038158508
-310,70,0.0,479,0.32578130553514806,-0.9454451549211168
-310,90,0.0,480,0.9960851708717215,-0.08839871248753149
-310,110,0.0,481,0.4871876750070059,0.8732972972139946
-310,130,0.0,482,-0.5984600690578581,0.8011526357338304
-310,150,0.0,483,-0.9756293127952373,-0.21942525837900473
-310,170,0.0,484,-0.19781357400426822,-0.9802396594403116
-310,190,0.0,485,0.8141809705265618,-0.5806111842123143
-310,210,0.0,486,0.8623188722876839,0.5063656411097588
-310,230,0.0,487,-0.11038724383904756,0.9938886539233752
-310,250,0.0,488,-0.9524129804151563,0.3048106211022167
-310,270,0.0,489,-0.6669380616522619,-0.7451131604793488
-310,290,0.0,490,0.40808206181339196,-0.9129452507276277
-310,310,0.0,491,1.0,0.0
-310,330,0.0,492,0.40808206181339196,0.9129452507276277
-310,350,0.0,493,-0.6669380616522619,0.7451131604793488
-310,370,0.0,494,-0.9524129804151563,-0.3048106211022167
-310,390,0.0,495,-0.11038724383904756,-0.9938886539233752
-310,410,0.0,496,0.8623188722876839,-0.5063656411097588
-310,430,0.0,497,0.8141809705265618,0.5806111842123143
-310,450,0.0,498,-0.19781357400426822,0.9802396594403116
-310,470,0.0,499,-0.9756293127952373,0.21942525837900473
-310,490,0.0,500,-0.5984600690578581,-0.8011526357338304
-290,-490,0.0,501,0.6332725450670165,-0.773928862147125
-290,-470,0.0,502,0.9649818449790168,0.26231667667323905
-290,-450,0.0,503,0.15431101675603995,0.9880223226768295
-290,-430,0.0,504,-0.8390387292223656,0.5440716964379951
-290,-410,0.0,505,-0.8391043258807425,-0.5439705233633756
-290,-390,0.0,506,0.15419188245846607,-0.9880409219176677
-290,-370,0.0,507,0.9649502084978204,-0.2624330297809573
-290,-350,0.0,508,0.63336585880364,0.773852498155771
-290,-330,0.0,509,-0.4480197174122222,0.8940236757546596
-290,-310,0.0,510,-0.9990234788329058,-0.044182448331873195
-290,-290,0.0,511,-0.3673474046720173,-0.9300838049771285
-290,-270,0.0,512,0.6992077062321952,-0.7149185852567496
-290,-250,0.0,513,0.9380156494621107,0.34659290437655327
-290,-230,0.0,514,0.06636701425925702,0.9977952793125009
-290,-210,0.0,515,-0.883849273431478,0.46777180532247614
-290,-190,0.0,516,-0.7877330819276289,-0.6160167137641636
-290,-170,0.0,517,0.24092979296818903,-0.970542546651256
-290,-150,0.0,518,0.9843713352610934,-0.176105293265966
-290,-130,0.0,519,0.5624787751985085,0.8268117243068012
-290,-110,0.0,520,-0.525296338642536,0.8509193596391765
-290,-90,0.0,521,-0.9912068010710522,-0.13232187086982847
-290,-70,0.0,522,-0.2836910914865273,-0.9589157234143065
-290,-50,0.0,523,0.7596683100072248,-0.6503107401625525
-290,-30,0.0,524,0.903705111970614,0.42815542808445156
-290,-10,0.0,525,-0.022096619278683942,0.9997558399011495
-290,10,0.0,526,-0.9217395798793158,0.3878094208292295
-290,30,0.0,527,-0.7301941571456378,-0.6832397038158508
-290,50,0.0,528,0.32578130553514806,-0.9454451549211168
-290,70,0.0,529,0.9960851708717215,-0.08839871248753149
-290,90,0.0,530,0.4871876750070059,0.8732972972139946
-290,110,0.0,531,-0.5984600690578581,0.8011526357338304
-290,130,0.0,532,-0.9756293127952373,-0.21942525837900473
-290,150,0.0,533,-0.19781357400426822,-0.9802396594403116
-290,170,0.0,534,0.8141809705265618,-0.5806111842123143
-290,190,0.0,535,0.8623188722876839,0.5063656411097588
-290,210,0.0,536,-0.11038724383904756,0.9938886539233752
-290,230,0.0,537,-0.9524129804151563,0.3048106211022167
-290,250,0.0,538,-0.6669380616522619,-0.7451131604793488
-290,270,0.0,539,0.40808206181339196,-0.9129452507276277
-290,290,0.0,540,1.0,0.0
-290,310,0.0,541,0.40808206181339196,0.9129452507276277
-290,330,0.0,542,-0.6669380616522619,0.7451131604793488
-290,350,0.0,543,-0.9524129804151563,-0.3048106211022167
-290,370,0.0,544,-0.11038724383904756,-0.9938886539233752
-290,390,0.0,545,0.8623188722876839,-0.5063656411097588
-290,410,0.0,546,0.8141809705265618,0.5806111842123143
-290,430,0.0,547,-0.19781357400426822,0.9802396594403116
-290,450,0.0,548,-0.9756293127952373,0.21942525837900473
-290,470,0.0,549,-0.5984600690578581,-0.8011526357338304
-290,490,0.0,550,0.4871876750070059,-0.8732972972139946
-270,-490,0.0,551,0.9649818449790168,0.26231667667323905
-270,-470,0.0,552,0.15431101675603995,0.9880223226768295
-270,-450,0.0,553,-0.8390387292223656,0.5440716964379951
-270,-430,0.0,554,-0.8391043258807425,-0.5439705233633756
-270,-410,0.0,555,0.15419188245846607,-0.9880409219176677
-270,-390,0.0,556,0.9649502084978204,-0.2624330297809573
-270,-370,0.0,557,0.63336585880364,0.773852498155771
-270,-350,0.0,558,-0.4480197174122222,0.8940236757546596
-270,-330,0.0,559,-0.9990234788329058,-0.044182448331873195
-270,-310,0.0,560,-0.3673474046720173,-0.9300838049771285
-270,-290,0.0,561,0.6992077062321952,-0.7149185852567496
-270,-270,0.0,562,0.9380156494621107,0.34659290437655327
-270,-250,0.0,563,0.06636701425925702,0.9977952793125009
-270,-230,0.0,564,-0.883849273431478,0.46777180532247614
-270,-210,0.0,565,-0.7877330819276289,-0.6160167137641636
-270,-190,0.0,566,0.24092979296818903,-0.970542546651256
-270,-170,0.0,567,0.9843713352610934,-0.176105293265966
-270,-150,0.0,568,0.5624787751985085,0.8268117243068012
-270,-130,0.0,569,-0.525296338642536,0.8509193596391765
-270,-110,0.0,570,-0.9912068010710522,-0.13232187086982847
-270,-90,0.0,571,-0.2836910914865273,-0.9589157234143065
-270,-70,0.0,572,0.7596683100072248,-0.6503107401625525
-270,-50,0.0,573,0.903705111970614,0.42815542808445156
-270,-30,0.0,574,-0.022096619278683942,0.9997558399011495
-270,-10,0.0,575,-0.9217395798793158,0.3878094208292295
-270,10,0.0,576,-0.7301941571456378,-0.6832397038158508
-270,30,0.0,577,0.32578130553514806,-0.9454451549211168
-270,50,0.0,578,0.9960851708717215,-0.08839871248753149
-270,70,0.0,579,0.4871876750070059,0.8732972972139946
-270,90,0.0,580,-0.5984600690578581,0.8011526357338304
-270,110,0.0,581,-0.9756293127952373,-0.21942525837900473
-270,130,0.0,582,-0.19781357400426822,-0.9802396594403116
-270,150,0.0,583,0.8141809705265618,-0.5806111842123143
-270,170,0.0,584,0.8623188722876839,0.5063656411097588
-270,190,0.0,585,-0.11038724383904756,0.9938886539233752
-270,210,0.0,586,-0.9524129804151563,0.3048106211022167
-270,230,0.0,587,-0.6669380616522619,-0.7451131604793488
-270,250,0.0,588,0.40808206181339196,-0.9129452507276277
-270,270,0.0,589,1.0,0.0
-270,290,0.0,590,0.40808206181339196,0.9129452507276277
-270,310,0.0,591,-0.6669380616522619,0.7451131604793488
-270,330,0.0,592,-0.9524129804151563,-0.3048106211022167
-270,350,0.0,593,-0.11038724383904756,-0.9938886539233752
-270,370,0.0,594,0.8623188722876839,-0.5063656411097588
-270,390,0.0,595,0.8141809705265618,0.5806111842123143
-270,410,0.0,596,-0.19781357400426822,0.9802396594403116
-270,430,0.0,597,-0.9756293127952373,0.21942525837900473
-270,450,0.0,598,-0.5984600690578581,-0.8011526357338304
-270,470,0.0,599,0.4871876750070059,-0.8732972972139946
-270,490,0.0,600,0.9960851708717215,0.08839871248753149
-250,-490,0.0,601,0.15431101675603995,0.9880223226768295
-250,-470,0.0,602,-0.8390387292223656,0.5440716964379951
-250,-450,0.0,603,-0.8391043258807425,-0.5439705233633756
-250,-430,0.0,604,0.15419188245846607,-0.9880409219176677
-250,-410,0.0,605,0.9649502084978204,-0.2624330297809573
-250,-390,0.0,606,0.63336585880364,0.773852498155771
-250,-370,0.0,607,-0.4480197174122222,0.8940236757546596
-250,-350,0.0,608,-0.9990234788329058,-0.044182448331873195
-250,-330,0.0,609,-0.3673474046720173,-0.9300838049771285
-250,-310,0.0,610,0.6992077062321952,-0.7149185852567496
-250,-290,0.0,611,0.9380156494621107,0.34659290437655327
-250,-270,0.0,612,0.06636701425925702,0.9977952793125009
-250,-250,0.0,613,-0.883849273431478,0.46777180532247614
-250,-230,0.0,614,-0.7877330819276289,-0.6160167137641636
-250,-210,0.0,615,0.24092979296818903,-0.970542546651256
-250,-190,0.0,616,0.9843713352610934,-0.176105293265966
-250,-170,0.0,617,0.5624787751985085,0.8268117243068012
-250,-150,0.0,618,-0.525296338642536,0.8509193596391765
-250,-130,0.0,619,-0.9912068010710522,-0.13232187086982847
-250,-110,0.0,620,-0.2836910914865273,-0.9589157234143065
-250,-90,0.0,621,0.7596683100072248,-0.6503107401625525
-250,-70,0.0,622,0.903705111970614,0.42815542808445156
-250,-50,0.0,623,-0.022096619278683942,0.9997558399011495
-250,-30,0.0,624,-0.9217395798793158,0.3878094208292295
-250,-10,0.0,625,-0.7301941571456378,-0.6832397038158508
-250,10,0.0,626,0.32578130553514806,-0.9454451549211168
-250,30,0.0,627,0.9960851708717215,-0.08839871248753149
-250,50,0.0,628,0.4871876750070059,0.8732972972139946
-250,70,0.0,629,-0.5984600690578581,0.8011526357338304
-250,90,0.0,630,-0.9756293127952373,-0.21942525837900473
-250,110,0.0,631,-0.19781357400426822,-0.9802396594403116
-250,130,0.0,632,0.8141809705265618,-0.5806111842123143
-250,150,0.0,633,0.8623188722876839,0.5063656411097588
-250,170,0.0,634,-0.11038724383904756,0.9938886539233752
-250,190,0.0,635,-0.9524129804151563,0.3048106211022167
-250,210,0.0,636,-0.6669380616522619,-0.7451131604793488
-250,230,0.0,637,0.40808206181339196,-0.9129452507276277
-250,250,0.0,638,1.0,0.0
-250,270,0.0,639,0.40808206181339196,0.9129452507276277
-250,290,0.0,640,-0.6669380616522619,0.7451131604793488
-250,310,0.0,641,-0.9524129804151563,-0.3048106211022167
-250,330,0.0,642,-0.11038724383904756,-0.9938886539233752
-250,350,0.0,643,0.8623188722876839,-0.5063656411097588
-250,370,0.0,644,0.8141809705265618,0.5806111842123143
-250,390,0.0,645,-0.19781357400426822,0.9802396594403116
-250,410,0.0,646,-0.9756293127952373,0.21942525837900473
-250,430,0.0,647,-0.5984600690578581,-0.8011526357338304
-250,450,0.0,648,0.4871876750070059,-0.8732972972139946
-250,470,0.0,649,0.9960851708717215,0.08839871248753149
-250,490,0.0,650,0.32578130553514806,0.9454451549211168
-230,-490,0.0,651,-0.8390387292223656,0.5440716964379951
-230,-470,0.0,652,-0.8391043258807425,-0.5439705233633756
-230,-450,0.0,653,0.15419188245846607,-0.9880409219176677
-230,-430,0.0,654,0.9649502084978204,-0.2624330297809573
-230,-410,0.0,655,0.63336585880364,0.773852498155771
-230,-390,0.0,656,-0.4480197174122222,0.8940236757546596
-230,-370,0.0,657,-0.9990234788329058,-0.044182448331873195
-230,-350,0.0,658,-0.3673474046720173,-0.9300838049771285
-230,-330,0.0,659,0.6992077062321952,-0.7149185852567496
-230,-310,0.0,660,0.9380156494621107,0.34659290437655327
-230,-290,0.0,661,0.06636701425925702,0.9977952793125009
-230,-270,0.0,662,-0.883849273431478,0.46777180532247614
-230,-250,0.0,663,-0.7877330819276289,-0.6160167137641636
-230,-230,0.0,664,0.24092979296818903,-0.970542546651256
-230,-210,0.0,665,0.9843713352610934,-0.176105293265966
-230,-190,0.0,666,0.5624787751985085,0.8268117243068012
-230,-170,0.0,667,-0.525296338642536,0.8509193596391765
-230,-150,0.0,668,-0.9912068010710522,-0.13232187086982847
-230,-130,0.0,669,-0.2836910914865273,-0.9589157234143065
-230,-110,0.0,670,0.7596683100072248,-0.6503107401625525
-230,-90,0.0,671,0.903705111970614,0.42815542808445156
-230,-70,0.0,672,-0.022096619278683942,0.9997558399011495
-230,-50,0.0,673,-0.9217395798793158,0.3878094208292295
-230,-30,0.0,674,-0.7301941571456378,-0.6832397038158508
-230,-10,0.0,675,0.32578130553514806,-0.9454451549211168
-230,10,0.0,676,0.9960851708717215,-0.08839871248753149
-230,30,0.0,677,0.4871876750070059,0.8732972972139946
-230,50,0.0,678,-0.5984600690578581,0.8011526357338304
-230,70,0.0,679,-0.9756293127952373,-0.21942525837900473
-230,90,0.0,680,-0.19781357400426822,-0.9802396594403116
-230,110,0.0,681,0.8141809705265618,-0.5806111842123143
-230,130,0.0,682,0.8623188722876839,0.5063656411097588
-230,150,0.0,683,-0.11038724383904756,0.9938886539233752
-230,170,0.0,684,-0.9524129804151563,0.3048106211022167
-230,190,0.0,685,-0.6669380616522619,-0.7451131604793488
-230,210,0.0,686,0.40808206181339196,-0.9129452507276277
-230,230,0.0,687,1.0,0.0
-230,250,0.0,688,0.40808206181339196,0.9129452507276277
-230,270,0.0,689,-0.6669380616522619,0.7451131604793488
-230,290,0.0,690,-0.9524129804151563,-0.3048106211022167
-230,310,0.0,691,-0.11038724383904756,-0.9938886539233752
-230,330,0.0,692,0.8623188722876839,-0.5063656411097588
-230,350,0.0,693,0.8141809705265618,0.5806111842123143
-230,370,0.0,694,-0.19781357400426822,0.9802396594403116
-230,390,0.0,695,-0.9756293127952373,0.21942525837900473
-230,410,0.0,696,-0.5984600690578581,-0.8011526357338304
-230,430,0.0,697,0.4871876750070059,-0.8732972972139946
-230,450,0.0,698,0.9960851708717215,0.08839871248753149
-230,470,0.0,699,0.32578130553514806,0.9454451549211168
-230,490,0.0,700,-0.7301941571456378,0.6832397038158508
-210,-490,0.0,701,-0.8391043258807425,-0.5439705233633756
-210,-470,0.0,702,0.15419188245846607,-0.9880409219176677
-210,-450,0.0,703,0.9649502084978204,-0.2624330297809573
-210,-430,0.0,704,0.63336585880364,0.773852498155771
-210,-410,0.0,705,-0.4480197174122222,0.8940236757546596
-210,-390,0.0,706,-0.9990234788329058,-0.044182448331873195
-210,-370,0.0,707,-0.3673474046720173,-0.9300838049771285
-210,-350,0.0,708,0.6992077062321952,-0.7149185852567496
-210,-330,0.0,709,0.9380156494621107,0.34659290437655327
-210,-310,0.0,710,0.06636701425925702,0.9977952793125009
-210,-290,0.0,711,-0.883849273431478,0.46777180532247614
-210,-270,0.0,712,-0.7877330819276289,-0.6160167137641636
-210,-250,0.0,713,0.24092979296818903,-0.970542546651256
-210,-230,0.0,714,0.9843713352610934,-0.176105293265966
-210,-210,0.0,715,0.5624787751985085,0.8268117243068012
-210,-190,0.0,716,-0.525296338642536,0.8509193596391765
-210,-170,0.0,717,-0.9912068010710522,-0.13232187086982847
-210,-150,0.0,718,-0.2836910914865273,-0.9589157234143065
-210,-130,0.0,719,0.7596683100072248,-0.6503107401625525
-210,-110,0.0,720,0.903705111970614,0.42815542808445156
-210,-90,0.0,721,-0.022096619278683942,0.9997558399011495
-210,-70,0.0,722,-0.9217395798793158,0.3878094208292295
-210,-50,0.0,723,-0.7301941571456378,-0.6832397038158508
-210,-30,0.0,724,0.32578130553514806,-0.9454451549211168
-210,-10,0.0,725,0.9960851708717215,-0.08839871248753149
-210,10,0.0,726,0.4871876750070059,0.8732972972139946
-210,30,0.0,727,-0.5984600690578581,0.8011526357338304
-210,50,0.0,728,-0.9756293127952373,-0.21942525837900473
-210,70,0.0,729,-0.19781357400426822,-0.9802396594403116
-210,90,0.0,730,0.8141809705265618,-0.5806111842123143
-210,110,0.0,731,0.8623188722876839,0.5063656411097588
-210,130,0.0,732,-0.11038724383904756,0.9938886539233752
-210,150,0.0,733,-0.9524129804151563,0.3048106211022167
-210,170,0.0,734,-0.6669380616522619,-0.7451131604793488
-210,190,0.0,735,0.40808206181339196,-0.9129452507276277
-210,210,0.0,736,1.0,0.0
-210,230,0.0,737,0.40808206181339196,0.9129452507276277
-210,250,0.0,738,-0.6669380616522619,0.7451131604793488
-210,270,0.0,739,-0.9524129804151563,-0.3048106211022167
-210,290,0.0,740,-0.11038724383904756,-0.9938886539233752
-210,310,0.0,741,0.8623188722876839,-0.5063656411097588
-210,330,0.0,742,0.8141809705265618,0.5806111842123143
-210,350,0.0,743,-0.19781357400426822,0.9802396594403116
-210,370,0.0,744,-0.9756293127952373,0.21942525837900473
-210,390,0.0,745,-0.5984600690578581,-0.8011526357338304
-210,410,0.0,746,0.4871876750070059,-0.8732972972139946
-210,430,0.0,747,0.9960851708717215,0.08839871248753149
-210,450,0.0,748,0.32578130553514806,0.9454451549211168
-210,470,0.0,749,-0.7301941571456378,0.6832397038158508
-210,490,0.0,750,-0.9217395798793158,-0.3878094208292295
-190,-490,0.0,751,0.15419188245846607,-0.9880409219176677
-190,-470,0.0,752,0.9649502084978204,-0.2624330297809573
-190,-450,0.0,753,0.63336585880364,0.773852498155771
-190,-430,0.0,754,-0.4480197174122222,0.8940236757546596
-190,-410,0.0,755,-0.9990234788329058,-0.044182448331873195
-190,-390,0.0,756,-0.3673474046720173,-0.9300838049771285
-190,-370,0.0,757,0.6992077062321952,-0.7149185852567496
-190,-350,0.0,758,0.9380156494621107,0.34659290437655327
-190,-330,0.0,759,0.06636701425925702,0.9977952793125009
-190,-310,0.0,760,-0.883849273431478,0.46777180532247614
-190,-290,0.0,761,-0.7877330819276289,-0.6160167137641636
-190,-270,0.0,762,0.24092979296818903,-0.970542546651256
-190,-250,0.0,763,0.9843713352610934,-0.176105293265966
-190,-230,0.0,764,0.5624787751985085,0.8268117243068012
-190,-210,0.0,765,-0.525296338642536,0.8509193596391765
-190,-190,0.0,766,-0.9912068010710522,-0.13232187086982847
-190,-170,0.0,767,-0.2836910914865273,-0.9589157234143065
-190,-150,0.0,768,0.7596683100072248,-0.6503107401625525
-190,-130,0.0,769,0.903705111970614,0.42815542808445156
-190,-110,0.0,770,-0.022096619278683942,0.9997558399011495
-190,-90,0.0,771,-0.9217395798793158,0.3878094208292295
-190,-70,0.0,772,-0.7301941571456378,-0.6832397038158508
-190,-50,0.0,773,0.32578130553514806,-0.9454451549211168
-190,-30,0.0,774,0.9960851708717215,-0.08839871248753149
-190,-10,0.0,775,0.4871876750070059,0.8732972972139946
-190,10,0.0,776,-0.5984600690578581,0.8011526357338304
-190,30,0.0,777,-0.9756293127952373,-0.21942525837900473
-190,50,0.0,778,-0.19781357400426822,-0.9802396594403116
-190,70,0.0,779,0.8141809705265618,-0.5806111842123143
-190,90,0.0,780,0.8623188722876839,0.5063656411097588
-190,110,0.0,781,-0.11038724383904756,0.9938886539233752
-190,130,0.0,782,-0.9524129804151563,0.3048106211022167
-190,150,0.0,783,-0.6669380616522619,-0.7451131604793488
-190,170,0.0,784,0.40808206181339196,-0.9129452507276277
-190,190,0.0,785,1.0,0.0
-190,210,0.0,786,0.40808206181339196,0.9129452507276277
-190,230,0.0,787,-0.6669380616522619,0.7451131604793488
-190,250,0.0,788,-0.9524129804151563,-0.3048106211022167
-190,270,0.0,789,-0.11038724383904756,-0.9938886539233752
-190,290,0.0,790,0.8623188722876839,-0.5063656411097588
-190,310,0.0,791,0.8141809705265618,0.5806111842123143
-190,330,0.0,792,-0.19781357400426822,0.9802396594403116
-190,350,0.0,793,-0.9756293127952373,0.21942525837900473
-190,370,0.0,794,-0.5984600690578581,-0.8011526357338304
-190,390,0.0,795,0.4871876750070059,-0.8732972972139946
-190,410,0.0,796,0.9960851708717215,0.08839871248753149
-190,430,0.0,797,0.32578130553514806,0.9454451549211168
-190,450,0.0,798,-0.7301941571456378,0.6832397038158508
-190,470,0.0,799,-0.9217395798793158,-0.3878094208292295
-190,490,0.0,800,-0.022096619278683942,-0.9997558399011495
-170,-490,0.0,801,0.9649502084978204,-0.2624330297809573
-170,-470,0.0,802,0.63336585880364,0.773852498155771
-170,-450,0.0,803,-0.4480197174122222,0.8940236757546596
-170,-430,0.0,804,-0.9990234788329058,-0.044182448331873195
-170,-410,0.0,805,-0.3673474046720173,-0.9300838049771285
-170,-390,0.0,806,0.6992077062321952,-0.7149185852567496
-170,-370,0.0,807,0.9380156494621107,0.34659290437655327
-170,-350,0.0,808,0.06636701425925702,0.9977952793125009
-170,-330,0.0,809,-0.883849273431478,0.46777180532247614
-170,-310,0.0,810,-0.7877330819276289,-0.6160167137641636
-170,-290,0.0,811,0.24092979296818903,-0.970542546651256
-170,-270,0.0,812,0.9843713352610934,-0.176105293265966
-170,-250,0.0,813,0.5624787751985085,0.8268117243068012
-170,-230,0.0,814,-0.525296338642536,0.8509193596391765
-170,-210,0.0,815,-0.9912068010710522,-0.13232187086982847
-170,-190,0.0,816,-0.2836910914865273,-0.9589157234143065
-170,-170,0.0,817,0.7596683100072248,-0.6503107401625525
-170,-150,0.0,818,0.903705111970614,0.42815542808445156
-170,-130,0.0,819,-0.022096619278683942,0.9997558399011495
-170,-110,0.0,820,-0.9217395798793158,0.3878094208292295
-170,-90,0.0,821,-0.7301941571456378,-0.6832397038158508
-170,-70,0.0,822,0.32578130553514806,-0.9454451549211168
-170,-50,0.0,823,0.9960851708717215,-0.08839871248753149
-170,-30,0.0,824,0.4871876750070059,0.8732972972139946
-170,-10,0.0,825,-0.5984600690578581,0.8011526357338304
-170,10,0.0,826,-0.9756293127952373,-0.21942525837900473
-170,30,0.0,827,-0.19781357400426822,-0.9802396594403116
-170,50,0.0,828,0.8141809705265618,-0.5806111842123143
-170,70,0.0,829,0.8623188722876839,0.5063656411097588
-170,90,0.0,830,-0.11038724383904756,0.9938886539233752
-170,110,0.0,831,-0.9524129804151563,0.3048106211022167
-170,130,0.0,832,-0.6669380616522619,-0.7451131604793488
-170,150,0.0,833,0.40808206181339196,-0.9129452507276277
-170,170,0.0,834,1.0,0.0
-170,190,0.0,835,0.40808206181339196,0.9129452507276277
-170,210,0.0,836,-0.6669380616522619,0.7451131604793488
-170,230,0.0,837,-0.9524129804151563,-0.3048106211022167
-170,250,0.0,838,-0.11038724383904756,-0.9938886539233752
-170,270,0.0,839,0.8623188722876839,-0.5063656411097588
-170,290,0.0,840,0.8141809705265618,0.5806111842123143
-170,310,0.0,841,-0.19781357400426822,0.9802396594403116
-170,330,0.0,842,-0.9756293127952373,0.21942525837900473
-170,350,0.0,843,-0.5984600690578581,-0.8011526357338304
-170,370,0.0,844,0.4871876750070059,-0.8732972972139946
-170,390,0.0,845,0.9960851708717215,0.08839871248753149
-170,410,0.0,846,0.32578130553514806,0.9454451549211168
-170,430,0.0,847,-0.7301941571456378,0.6832397038158508
-170,450,0.0,848,-0.9217395798793158,-0.3878094208292295
-170,470,0.0,849,-0.022096619278683942,-0.9997558399011495
-170,490,0.0,850,0.903705111970614,-0.42815542808445156
-150,-490,0.0,851,0.63336585880364,0.773852498155771
-150,-470,0.0,852,-0.4480197174122222,0.8940236757546596
-150,-450,0.0,853,-0.9990234788329058,-0.044182448331873195
-150,-430,0.0,854,-0.3673474046720173,-0.9300838049771285
-150,-410,0.0,855,0.6992077062321952,-0.7149185852567496
-150,-390,0.0,856,0.9380156494621107,0.34659290437655327
-150,-370,0.0,857,0.06636701425925702,0.9977952793125009
-150,-350,0.0,858,-0.883849273431478,0.46777180532247614
-150,-330,0.0,859,-0.7877330819276289,-0.6160167137641636
-150,-310,0.0,860,0.24092979296818903,-0.970542546651256
-150,-290,0.0,861,0.9843713352610934,-0.176105293265966
-150,-270,0.0,862,0.5624787751985085,0.8268117243068012
-150,-250,0.0,863,-0.525296338642536,0.8509193596391765
-150,-230,0.0,864,-0.9912068010710522,-0.13232187086982847
-150,-210,0.0,865,-0.2836910914865273,-0.9589157234143065
-150,-190,0.0,866,0.7596683100072248,-0.6503107401625525
-150,-170,0.0,867,0.903705111970614,0.42815542808445156
-150,-150,0.0,868,-0.022096619278683942,0.9997558399011495
-150,-130,0.0,869,-0.9217395798793158,0.3878094208292295
-150,-110,0.0,870,-0.7301941571456378,-0.6832397038158508
-150,-90,0.0,871,0.32578130553514806,-0.9454451549211168
-150,-70,0.0,872,0.9960851708717215,-0.08839871248753149
-150,-50,0.0,873,0.4871876750070059,0.8732972972139946
-150,-30,0.0,874,-0.5984600690578581,0.8011526357338304
-150,-10,0.0,875,-0.9756293127952373,-0.21942525837900473
-150,10,0.0,876,-0.19781357400426822,-0.9802396594403116
-150,30,0.0,877,0.8141809705265618,-0.5806111842123143
-150,50,0.0,878,0.8623188722876839,0.5063656411097588
-150,70,0.0,879,-0.11038724383904756,0.9938886539233752
-150,90,0.0,880,-0.9524129804151563,0.3048106211022167
-150,110,0.0,881,-0.6669380616522619,-0.7451131604793488
-150,130,0.0,882,0.40808206181339196,-0.9129452507276277
-150,150,0.0,883,1.0,0.0
-150,170,0.0,884,0.40808206181339196,0.9129452507276277
-150,190,0.0,885,-0.6669380616522619,0.7451131604793488
-150,210,0.0,886,-0.9524129804151563,-0.3048106211022167
-150,230,0.0,887,-0.11038724383904756,-0.9938886539233752
-150,250,0.0,888,0.8623188722876839,-0.5063656411097588
-150,270,0.0,889,0.8141809705265618,0.5806111842123143
-150,290,0.0,890,-0.19781357400426822,0.9802396594403116
-150,310,0.0,891,-0.9756293127952373,0.21942525837900473
-150,330,0.0,892,-0.5984600690578581,-0.8011526357338304
-150,350,0.0,893,0.4871876750070059,-0.8732972972139946
-150,370,0.0,894,0.9960851708717215,0.08839871248753149
-150,390,0.0,895,0.32578130553514806,0.9454451549211168
-150,410,0.0,896,-0.7301941571456378,0.6832397038158508
-150,430,0.0,897,-0.9217395798793158,-0.3878094208292295
-150,450,0.0,898,-0.022096619278683942,-0.9997558399011495
-150,470,0.0,899,0.903705111970614,-0.42815542808445156
-150,490,0.0,900,0.7596683100072248,0.6503107401625525
-130,-490,0.0,901,-0.4480197174122222,0.8940236757546596
-130,-470,0.0,902,-0.9990234788329058,-0.044182448331873195
-130,-450,0.0,903,-0.3673474046720173,-0.9300838049771285
-130,-430,0.0,904,0.6992077062321952,-0.7149185852567496
-130,-410,0.0,905,0.9380156494621107,0.34659290437655327
-130,-390,0.0,906,0.06636701425925702,0.9977952793125009
-130,-370,0.0,907,-0.883849273431478,0.46777180532247614
-130,-350,0.0,908,-0.7877330819276289,-0.6160167137641636
-130,-330,0.0,909,0.24092979296818903,-0.970542546651256
-130,-310,0.0,910,0.9843713352610934,-0.176105293265966
-130,-290,0.0,911,0.5624787751985085,0.8268117243068012
-130,-270,0.0,912,-0.525296338642536,0.8509193596391765
-130,-250,0.0,913,-0.9912068010710522,-0.13232187086982847
-130,-230,0.0,914,-0.2836910914865273,-0.9589157234143065
-130,-210,0.0,915,0.7596683100072248,-0.6503107401625525
-130,-190,0.0,916,0.903705111970614,0.42815542808445156
-130,-170,0.0,917,-0.022096619278683942,0.9997558399011495
-130,-150,0.0,918,-0.9217395798793158,0.3878094208292295
-130,-130,0.0,919,-0.7301941571456378,-0.6832397038158508
-130,-110,0.0,920,0.32578130553514806,-0.9454451549211168
-130,-90,0.0,921,0.9960851708717215,-0.08839871248753149
-130,-70,0.0,922,0.4871876750070059,0.8732972972139946
-130,-50,0.0,923,-0.5984600690578581,0.8011526357338304
-130,-30,0.0,924,-0.9756293127952373,-0.21942525837900473
